Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd TotalEnvSteps Time FPS
126 -1.121322504679362 1.1977611849958039 -3.4637363 1.7449309 3.6666666666666665 10.123678138378322 0.0 51.0 1000.0 1000.0 1000.0 -0.04039818929036458 -1.0752354 0.8328409 -6.103515625e-09 -9.790837 25.779415 0.894003515625 -4.0088005 20.758825 1.3478596905258655e-08 0.001484061125665903 -0.0034111193381249905 -0.0011581991566345096 1.147048830986023 -1.049257755279541 0.4624766409397125 0.00171794428024441 80.0 0 0.9995564818382263 0.000225 0.38424999620757794 3780000 17066 213
127 -0.854464594523112 1.1561769754530264 -2.7831275 2.1945758 22.666666666666668 106.15753819991619 0.0 593.0 1000.0 1000.0 1000.0 -0.06486432291666666 -1.1818851 1.2243613 -4.069010416666667e-09 -21.427248 16.495626 1.128651953125 -7.0273285 21.754267 -2.6702879907247734e-09 0.001873464323580265 -0.0025902048218995333 -0.0015826527960598469 5.18061637878418 -4.978196620941162 0.45987603068351746 0.0015755644999444485 80.0 0 0.9999829530715942 0.00022439999999999998 0.3832520099755756 3810000 17098 930
128 -1.1548843383789062 1.1697293181999182 -2.9757488 1.8955737 7.266666666666667 11.266272230598652 0.0 40.0 1000.0 1000.0 1000.0 -0.07591727701822917 -1.0656807 0.8985643 2.0345052083333334e-09 -9.853119 11.789926 0.94764140625 -4.224407 20.163115 -9.401639466943834e-09 0.0014140343992039561 -0.003197949845343828 -0.0012459494173526764 1.1150574684143066 -0.9832326769828796 0.45726871490478516 0.0014860903611406684 80.0 0 0.9999700784683228 0.0002238 0.38225399556290396 3840000 17131 920
129 -0.9956984837849935 1.1428325593665822 -3.3549192 1.5516113 21.566666666666666 95.24938757458409 0.0 533.0 1000.0 1000.0 1000.0 -0.11275320638020833 -1.2427878 1.2898641 0.0 -27.092754 12.776991 0.7488591145833333 -7.0421925 16.492249 -1.0808308914533882e-08 0.0030291639268398285 -0.002719896612688899 -0.002640318591147661 5.09486198425293 -4.689728260040283 0.45465418696403503 0.0017000548541545868 80.0 0 0.9987015128135681 0.00022319999999999998 0.3812559894315612 3870000 17164 909
130 -1.2753501892089845 1.069613055083844 -2.716505 0.9203789 4.133333333333334 10.058938050337165 0.0 49.0 1000.0 1000.0 1000.0 -0.11272942708333333 -1.2086378 0.59810925 1.220703125e-08 -18.263664 9.623081 1.21015 -2.8597274 19.435482 -3.941853954358976e-09 0.0013490235432982445 -0.0027880556881427765 -0.0011960326228290796 0.8912825584411621 -0.7951048612594604 0.45203307271003723 0.0012737535871565342 80.0 0 0.9989943504333496 0.0002226 0.38025800510493746 3900000 17200 834
131 -0.7766460418701172 1.1213076432861444 -2.5240054 1.3802648 10.6 49.27311217422067 0.0 274.0 1000.0 1000.0 1000.0 -0.13901056315104166 -1.2044021 1.1167659 2.44140625e-08 -6.8080497 35.47764 0.4800197265625 -5.6463985 13.706973 -1.169840491144214e-08 0.0027400897815823555 -0.0022957255132496357 -0.002414056332781911 2.640946388244629 -2.3451247215270996 0.4494052529335022 0.0011684827040880919 80.0 0 1.0005537271499634 0.00022199999999999998 0.3792600108593067 3930000 17233 909
132 -0.8060890833536783 2.49847630161917 -12.553907 2.485447 11.766666666666667 42.94079469407073 0.0 239.0 1000.0 1000.0 1000.0 -0.0974794921875 -1.1862999 1.136289 8.138020833333334e-09 -10.249668 12.612451 1.8846184895833333 -2.3459892 21.87741 -6.612141945083749e-09 0.001907847123220563 -0.003076795255765319 -0.0017254495760425925 2.7683563232421875 -2.262577772140503 0.4467702805995941 0.0009132064878940582 80.0 0 0.9999435544013977 0.0002214 0.37826199795691273 3960000 17944 42
133 -1.0253473281860352 0.9485065902188763 -3.0724437 0.7528426 8.533333333333333 36.76386678576761 0.0 205.0 1000.0 1000.0 1000.0 -0.10301978352864584 -1.1545867 0.7084766 -4.069010416666667e-09 -11.50681 9.576269 1.0297498697916667 -3.8621821 23.488443 -5.08626296635839e-09 0.0015245057875290513 -0.0036942865699529648 -0.0013666104059666395 2.369382858276367 -2.2307076454162598 0.4441284239292145 0.0017386367544531822 80.0 0 0.9992406368255615 0.00022079999999999997 0.3772640028349452 3990000 18628 43
134 -0.8199517567952473 0.8368731909749672 -2.5213535 0.7720045 6.0 9.671263274946728 0.0 31.0 1000.0 1000.0 1000.0 -0.09433400065104167 -1.1839751 0.7092396 -7.120768229166667e-09 -15.941212 16.395332 1.1799709635416666 -2.8452606 21.326895 -8.058547606992761e-09 0.001493841060437262 -0.003569584572687745 -0.0013251117197796702 1.150003433227539 -1.0015088319778442 0.4414796829223633 0.001788227935321629 80.0 0 0.9998089075088501 0.00022019999999999999 0.3762659943743887 4020000 18665 810
135 -0.888607915242513 1.0586998692774114 -2.339411 1.7348273 8.966666666666667 36.81167408524548 0.0 200.0 1000.0 1000.0 1000.0 -0.10193219401041667 -1.1038306 0.73182976 4.069010416666667e-09 -16.278252 23.940659 0.8633639322916666 -5.464504 18.948143 6.612141945083749e-09 0.0017765664961189032 -0.002602008869871497 -0.001634071464650333 2.2252776622772217 -2.0932440757751465 0.4388236999511719 0.0011339174816384912 80.0 0 1.0000590085983276 0.00021959999999999997 0.37526800899830814 4050000 18699 877
136 -1.0251154581705728 1.314691367246808 -5.7666907 1.7959594 33.666666666666664 116.09861110280347 0.0 636.0 1000.0 1000.0 1000.0 -0.12089114583333334 -1.0875232 0.7866575 0.0 -13.943683 19.385818 1.1281854166666667 -3.6879668 21.273817 173.33334350585938 0.002113513182848692 -3.6392974853515625 -0.001920101116411388 7.7146501541137695 -7.234585762023926 0.4361606538295746 2.117493152618408 13.0 0 0.886356770992279 0.00021899999999999998 0.3742699936216597 4080000 18732 927
137 -0.9638540267944335 1.118066515714158 -2.7286057 1.7510874 6.966666666666667 11.446930168672225 0.0 36.0 1000.0 1000.0 1000.0 -0.06526232503255208 -1.1485212 1.1229757 -1.0172526041666667e-09 -18.55285 15.95308 0.4563654296875 -6.3782797 15.831247 -3.6875407172232144e-09 0.00124088185839355 0.1834646463394165 -0.0011063957354053855 1.0782325267791748 -0.9154788851737976 0.43349069356918335 2.2185192108154297 10.0 0 0.8881986737251282 0.00021839999999999997 0.3732720070794064 4110000 18764 930
138 -0.8083269755045573 1.2855350450179883 -2.9423466 1.9964067 10.933333333333334 27.22980186073707 0.0 130.0 1000.0 1000.0 1000.0 -0.06581231282552083 -1.1899151 0.9466453 6.612141927083333e-09 -17.447083 30.773954 1.254537890625 -3.5444126 19.523165 7.756550957083164e-09 0.0018164657521992922 -0.001963986549526453 -0.0016203890554606915 2.33014178276062 -1.954180121421814 0.4308133125305176 0.0028151096776127815 80.0 0 0.9979459047317505 0.00021779999999999998 0.37227399674648526 4140000 18798 887
139 -1.121453094482422 0.8929234521856934 -2.7008317 0.64496994 23.3 93.50763115026139 0.0 519.0 1000.0 1000.0 1000.0 -0.0837792724609375 -1.0962232 1.2380091 -8.138020833333334e-09 -25.891294 6.1464396 1.3523665364583333 -4.3761406 20.349615 1.4495849853801701e-08 0.002487359568476677 -0.003663872368633747 -0.0022865368518978357 5.911652088165283 -5.647860527038574 0.42812904715538025 0.001933576655574143 80.0 0 0.9988080859184265 0.00021719999999999997 0.3712759991926063 4170000 18831 913
140 -0.8819770812988281 1.137825094305412 -2.8717163 1.6105838 14.666666666666666 52.908935622917234 0.0 295.0 1000.0 1000.0 1000.0 -0.06388909912109375 -1.140224 0.78356063 -8.138020833333334e-09 -7.777982 20.339787 1.0163988932291668 -5.3636713 20.93818 1.614888489598343e-08 0.0015345419524237514 -0.0027924412861466408 -0.0013391125248745084 3.1609203815460205 -2.8184001445770264 0.42543748021125793 0.001540014403872192 80.0 0 0.9996931552886963 0.00021659999999999998 0.3702780065705038 4200000 18864 915
141 -0.9443473180135091 1.0454303547670185 -3.6866655 1.5914843 4.766666666666667 9.566202986730595 0.0 39.0 1000.0 1000.0 1000.0 -0.0613285400390625 -1.195736 0.79068303 2.0345052083333334e-09 -11.326518 20.501661 1.1860384114583333 -4.032584 15.193001 -2.77201337439692e-08 0.0018608738901093602 -0.002768486738204956 -0.0016753412783145905 1.1011146306991577 -0.9670608639717102 0.42273852229118347 0.0011867736466228962 80.0 0 0.9991753101348877 0.00021599999999999996 0.369279989221283 4230000 18896 927
142 -1.2090702056884766 0.6405710089037098 -2.6671705 0.54925966 9.866666666666667 34.0448080965855 0.0 183.0 1000.0 1000.0 1000.0 -0.10417722981770833 -1.2333857 0.49037486 -1.0172526041666666e-08 -11.570857 10.0159025 0.6561526041666667 -4.8349004 16.615278 1.754760781125242e-08 0.0006969060050323606 -0.003714644117280841 -0.0005541894352063537 1.767533302307129 -1.6534957885742188 0.4200320541858673 0.0016503777587786317 80.0 0 0.9985358119010925 0.00021539999999999998 0.36828200572812186 4260000 18929 928
143 -1.0724933624267579 1.0912500494060817 -2.9211817 1.8745908 4.066666666666666 9.088210207661673 0.0 38.0 1000.0 1000.0 1000.0 -0.055139021809895834 -1.3317881 0.6853329 8.138020833333334e-09 -20.315199 19.094112 0.5390123046875 -4.9054093 21.572384 4.577636936176077e-09 0.0015665411483496428 -0.0027160823810845613 -0.0013722955482080579 0.6622852683067322 -0.5888882279396057 0.4173184931278229 0.0017636375268921256 80.0 0 0.9993312954902649 0.00021479999999999996 0.3672839828079219 4290000 18961 928
144 -0.8956991831461588 0.8600896279996322 -2.4133198 0.6763156 13.9 28.662811635171686 0.0 128.0 1000.0 1000.0 1000.0 -0.10640775553385416 -1.2932237 0.75354487 0.0 -9.958274 26.584217 0.9437248697916667 -6.301202 20.111824 -1.525878978725359e-08 0.002403649967163801 -0.0029147446621209383 -0.002067438093945384 2.8049943447113037 -2.592576026916504 0.41459760069847107 0.0014974415535107255 80.0 0 1.0002450942993164 0.00021419999999999998 0.36628597908371124 4320000 18993 928
145 -0.9068567276000976 0.7244593873787416 -2.158371 0.9859608 5.466666666666667 11.918424577142806 0.0 47.0 1000.0 1000.0 1000.0 -0.096530029296875 -1.1806432 0.68565816 1.220703125e-08 -13.331511 25.515825 0.6042022135416667 -2.88324 19.486921 -9.53674295089968e-09 0.0010225143050774932 -0.003330872394144535 -0.0009025722392834723 0.877971351146698 -0.7642605900764465 0.41186919808387756 0.0011642338940873742 80.0 0 1.000011920928955 0.00021359999999999996 0.36528798734400497 4350000 19026 929
146 -1.1495326995849608 0.8216749133869111 -2.5043333 0.5987187 16.2 42.46520327966574 0.0 214.0 1000.0 1000.0 1000.0 -0.09912400716145833 -1.2281226 0.7615669 3.814697265625e-09 -15.429892 26.724127 0.747355859375 -1.5357538 18.339071 2.543131483179195e-09 0.0014307848177850246 -0.0031214000191539526 -0.0012889103963971138 3.4306321144104004 -3.03092885017395 0.4091334044933319 0.0016838921001181006 80.0 0 0.9996562600135803 0.00021299999999999997 0.3642899788615118 4380000 19058 927
147 -1.0167470932006837 0.9987053119463535 -3.0501323 1.8693869 12.633333333333333 17.987929980962235 0.0 59.0 1000.0 1000.0 1000.0 -0.105337548828125 -1.3387359 0.9514861 1.6276041666666667e-08 -10.632039 28.11578 0.6774645833333334 -5.3410964 22.712719 3.051757735406113e-09 0.0018075477564707398 -0.0034128555562347174 -0.0016624407144263387 1.5073597431182861 -1.3213869333267212 0.40639013051986694 0.001211454626172781 80.0 0 0.9984731674194336 0.00021239999999999996 0.3632920119596782 4410000 19093 871
148 -1.3604592641194662 0.8410455382148306 -3.594689 0.44183114 14.466666666666667 28.85450210394674 0.0 149.0 1000.0 1000.0 1000.0 -0.10586653645833333 -1.3563651 0.59310985 -6.103515625e-09 -11.674342 38.73714 1.0381218098958334 -3.1145625 19.19654 -4.7047934437216554e-09 0.0013448409736156464 -0.003248390043154359 -0.001216038246639073 2.296844005584717 -2.1356394290924072 0.4036392867565155 0.0016916556051000953 80.0 0 0.9987911581993103 0.00021179999999999997 0.36229401487859797 4440000 19125 918
149 -0.9274191538492839 0.8979351021156767 -2.5610116 1.1010324 5.633333333333334 10.435462469537466 0.0 37.0 1000.0 1000.0 1000.0 -0.12377757161458333 -1.2014203 0.7440296 -8.138020833333334e-09 -14.744485 11.820597 1.173105078125 -3.6807356 18.997154 1.8564859871617045e-08 0.0012269183062016964 -0.0032156093511730433 -0.0010643554851412773 1.2728453874588013 -1.1489951610565186 0.40088075399398804 0.0015389272011816502 80.0 0 0.999566912651062 0.00021119999999999996 0.3612960029084286 4470000 19161 850
150 -1.077446746826172 0.8470038321872628 -2.3548336 0.71539444 29.5 139.76235783166607 0.0 781.0 1000.0 1000.0 1000.0 -0.1198589599609375 -1.2842196 0.82040876 0.0 -19.719593 21.683315 0.6132559895833334 -3.4586456 20.10541 90.0 0.0011543688597157598 -3.438201904296875 -0.001034868648275733 7.789641380310059 -7.212963104248047 0.3981146216392517 2.0965373516082764 43.0 0 0.8481016159057617 0.00021059999999999997 0.36029799129760637 4500000 19201 754
151 -1.7611390431722005 0.8873151703123706 -3.8504004 0.049292233 6.433333333333334 14.999295773399385 0.0 70.0 1000.0 1000.0 1000.0 -0.079527734375 -1.1116302 0.9885182 -2.0345052083333333e-08 -13.851915 7.474151 0.636576953125 -3.872086 25.79505 1.4241536838710545e-08 0.0021858264226466417 3.4263609904883197e-06 -0.001585699152201414 1.6195707321166992 -1.4460656642913818 0.3953409194946289 0.004403435159474611 80.0 0 0.9970124363899231 0.00020999999999999998 0.3592999952524963 4530000 19234 886
152 -1.5252759297688803 1.3424376710882469 -3.4809532 1.6594113 7.133333333333334 16.18792329723252 0.0 67.0 1000.0 1000.0 1000.0 -0.0958101806640625 -1.273198 0.5708317 9.1552734375e-09 -8.647278 13.097844 0.8987130208333334 -4.245068 25.31984 -6.357828929992593e-09 0.002417513635009527 -0.005387097597122192 -0.0018212361028417945 1.717106819152832 -1.3533354997634888 0.3925594389438629 0.0021395348012447357 80.0 0 0.9989174604415894 0.00020939999999999997 0.35830198722411755 4560000 19268 895
153 -1.6318163553873697 0.9452048500495165 -3.7828195 0.34128317 11.633333333333333 16.57203145551263 0.0 67.0 1000.0 1000.0 1000.0 -0.1256024658203125 -1.3136896 0.6445383 1.6276041666666667e-08 -14.80579 24.370785 1.2051458333333334 -2.122703 29.562819 -4.132588493632738e-09 0.002543180948123336 -0.0051227714866399765 -0.0020527555607259274 2.072596788406372 -1.870374083518982 0.3897700607776642 0.001990577671676874 80.0 0 0.9994698762893677 0.00020879999999999998 0.3573039826905531 4590000 19302 889
154 -1.8226654052734375 0.8258158801326309 -4.110632 -0.5986054 8.666666666666666 18.578363731995704 0.0 79.0 1000.0 1000.0 1000.0 -0.13675159505208334 -1.3061173 0.65762687 1.4241536458333333e-08 -10.596255 14.3883915 0.9120893229166667 -3.307516 31.12965 -1.1444091896350983e-08 0.0011681653559207916 -0.005632085260003805 -0.0007813356351107359 1.2139699459075928 -1.1131772994995117 0.38697320222854614 0.002384898718446493 80.0 0 0.9990803599357605 0.00020819999999999996 0.3563059970867526 4620000 19471 177
155 -1.3953598022460938 0.81610812595284 -2.6535423 0.51416 15.733333333333333 34.89979144218964 0.0 193.0 1000.0 1000.0 1000.0 -0.1313640869140625 -1.3052018 0.7465619 -1.0172526041666666e-08 -7.9289823 14.207928 1.3257627604166666 -3.6237044 23.947851 2.3333232235245305e-08 0.00222380249761045 -0.005344097502529621 -0.0017984698060899973 1.858643651008606 -1.6178065538406372 0.38416820764541626 0.002095475560054183 80.0 0 0.9994086027145386 0.00020759999999999998 0.35530800344815744 4650000 19504 915
156 -0.9671936670939127 1.0233052020187714 -2.4488318 2.4889984 8.5 12.409002108684378 0.0 48.0 1000.0 1000.0 1000.0 -0.1128793701171875 -1.3275942 0.70544446 -4.069010416666667e-09 -10.168702 39.30564 0.710475 -2.7088914 20.934574 -1.0744730438716488e-08 0.0019943779334425926 -0.0035854545421898365 -0.0016959243221208453 0.8609364032745361 -0.7622725367546082 0.3813554644584656 0.0014758756151422858 80.0 0 1.0001901388168335 0.00020699999999999996 0.35431001747927265 4680000 19537 919
157 -0.8501946767171223 1.165259484465883 -2.3409503 2.205649 11.6 19.347005986069266 0.0 61.0 1000.0 1000.0 1000.0 -0.15739676106770834 -1.2173178 0.60765433 0.0 -13.531794 10.847814 1.0315994140625 -1.6051862 27.29188 -1.2715657859985185e-08 0.0023016836494207382 -0.004973320290446281 -0.0020449429284781218 1.8059871196746826 -1.6075596809387207 0.37853482365608215 0.0018569069216027856 80.0 0 0.9992464184761047 0.00020639999999999998 0.3533120127222971 4710000 19569 914
158 -1.1133586883544921 0.9365886751695709 -2.895335 0.8934956 11.8 29.768440100913363 0.0 159.0 1000.0 1000.0 1000.0 -0.12433531087239583 -1.2506024 0.8067087 2.13623046875e-08 -8.188086 27.613585 1.124290234375 -2.2184763 30.59445 -3.4713746543957313e-08 0.0017153891967609525 -0.004273692611604929 -0.0014495415380224586 2.0496022701263428 -1.8852230310440063 0.3757062256336212 0.0017243522452190518 80.0 0 0.998915433883667 0.00020579999999999996 0.35231400514980876 4740000 19602 914
159 -1.0284372329711915 0.8973147068707299 -2.774833 1.6164429 4.766666666666667 12.9375 0.0 58.0 1000.0 1000.0 1000.0 -0.11086321614583333 -1.198319 0.902361 2.0345052083333334e-09 -9.478311 31.302372 1.0338302734375 -2.794859 19.199255 -2.695719381051731e-08 0.0031452502589672804 -0.0044999015517532825 -0.0028048395179212093 1.2379226684570312 -1.1216062307357788 0.37286946177482605 0.0017943992279469967 80.0 0 0.9997410178184509 0.00020519999999999997 0.35131601068939855 4770000 19635 918
160 -1.0866021474202474 0.9771429264681523 -2.441784 1.90972 8.566666666666666 15.504157183605898 0.0 67.0 1000.0 1000.0 1000.0 -0.15085616861979168 -1.2866579 1.1262963 3.5603841145833333e-09 -12.13743 16.622272 1.092648046875 -9.52203 25.728611 1.9073485846288207e-10 0.0022593464236706495 -0.0036159332375973463 -0.001990401418879628 1.6994415521621704 -1.4935530424118042 0.3700246214866638 0.0017774979351088405 80.0 0 0.9994094371795654 0.00020459999999999996 0.35031800346212666 4800000 19668 918
161 -1.0927074432373047 1.0943109726780147 -3.015612 1.3868241 6.533333333333333 9.308538726844652 0.0 33.0 1000.0 1000.0 1000.0 -0.1270600830078125 -1.2503233 0.7814151 2.44140625e-08 -11.736911 35.156406 0.7600700520833333 -3.7498102 22.374104 -9.53674295089968e-09 0.001973975682631135 -0.003531459253281355 -0.0017016730271279812 0.6341958045959473 -0.5632383823394775 0.36717167496681213 0.00202426896430552 80.0 0 0.9991201758384705 0.00020399999999999997 0.34931999966136884 4830000 19701 915
162 -1.0398717880249024 0.8184668519693535 -2.4956396 1.075515 7.333333333333333 17.201419552915297 0.0 67.0 1000.0 1000.0 1000.0 -0.1251615478515625 -1.1811113 0.8799241 -1.0172526041666667e-09 -17.573269 23.729794 0.63854765625 -1.610314 18.76989 1.0299682884351569e-08 0.0017762124771252275 -0.0036925566382706165 -0.0015432756626978517 1.03032386302948 -0.8565009236335754 0.36431071162223816 0.0020265195053070784 80.0 0 0.9995543360710144 0.00020339999999999996 0.34832201543435076 4860000 19733 926
163 -0.9786334991455078 1.0509714023076102 -3.0010726 1.7331705 6.066666666666666 9.912730365912898 0.0 36.0 1000.0 1000.0 1000.0 -0.12712047526041667 -1.2418816 0.8836862 1.220703125e-08 -7.657743 32.632786 0.9380264973958333 -0.9882684 24.65356 -1.6848246131573319e-09 0.00193952361587435 -0.0038347181398421526 -0.001747421221807599 0.9876971244812012 -0.9001792669296265 0.36144116520881653 0.001012338325381279 80.0 0 0.9990490674972534 0.00020279999999999997 0.34732398407325576 4890000 19765 927
164 -0.6952383677164714 1.4754695338972554 -2.7767968 4.1967154 13.933333333333334 33.57770062357854 0.0 172.0 1000.0 1000.0 1000.0 -0.10460574544270833 -1.3119899 0.85905254 3.0517578125e-09 -10.153305 20.280994 0.9215182291666667 -2.578093 18.508959 1.3160705414350105e-08 0.003725812304764986 -0.003810971276834607 -0.003397888969630003 2.354701042175293 -2.130620241165161 0.3585638403892517 0.0017672076355665922 80.0 0 0.9995742440223694 0.00020219999999999995 0.3463260049161927 4920000 19798 914
165 -0.6259482065836589 0.8309853345156056 -2.2314973 1.5416101 5.366666666666666 10.40667502572968 0.0 38.0 1000.0 1000.0 1000.0 -0.12568990071614583 -1.322099 0.7463841 0.0 -10.26458 38.271976 0.7763080729166667 -1.6814904 19.849777 -1.017252593271678e-08 0.0022097628097981215 -0.0036799379158765078 -0.0019715186208486557 0.5858219265937805 -0.5055989623069763 0.35567808151245117 0.0014254713896661997 80.0 0 0.9990630745887756 0.00020159999999999997 0.3453280116369282 4950000 19831 914
166 -0.7888479232788086 0.8998239627620365 -2.1931045 1.1575351 6.5 11.095794999307921 0.0 33.0 1000.0 1000.0 1000.0 -0.09913880208333334 -1.2020959 1.1671178 2.0345052083333334e-09 -23.880476 9.89322 0.5826292317708334 -0.792444 17.923796 2.7974447203149566e-09 0.0016106426483020186 -0.005032201763242483 -0.0014627230120822787 0.704177737236023 -0.6337567567825317 0.3527836799621582 0.0018711233278736472 80.0 0 0.9991064071655273 0.00020099999999999995 0.3443299798605651 4980000 19864 925
167 -0.6131088892618816 0.9977816135282733 -2.0977726 1.8085966 13.033333333333333 27.03760522594719 0.0 123.0 1000.0 1000.0 1000.0 -0.10835618489583333 -1.3633419 0.7204126 3.2552083333333335e-08 -10.903346 23.143269 0.668453125 -2.8250656 19.61606 -3.585815377959989e-08 0.0018104155315086246 -0.0036079860292375088 -0.0014496006770059466 1.7400661706924438 -1.5651744604110718 0.3498811423778534 0.0011673764092847705 80.0 0 0.9991973042488098 0.00020039999999999997 0.34333200842500067 5010000 19896 917
168 -0.6031073252360026 0.793427032686121 -1.9104388 1.8649518 12.666666666666666 41.95420990993236 0.0 183.0 1000.0 1000.0 1000.0 -0.10577443033854167 -1.2453398 0.75858516 -8.138020833333334e-09 -21.584547 15.085052 0.9337098307291667 -3.1298542 18.621832 6.294250454175199e-09 0.0013656659284606576 -0.004658085759729147 -0.0012098789447918534 3.2460756301879883 -2.6546218395233154 0.3469700813293457 0.001626142649911344 80.0 0 0.9991111755371094 0.00019979999999999995 0.34233399112080304 5040000 19933 821
169 -0.9358250935872395 0.9053259336743139 -2.6586897 0.8335005 18.8 45.43743122415703 0.0 234.0 1000.0 1000.0 1000.0 -0.13004060872395834 -1.5014939 0.68233246 4.069010416666667e-09 -9.334162 13.653472 1.14045078125 -3.984425 25.460257 -1.7038981781070106e-08 0.0022838525474071503 -0.0038921968080103397 -0.0020732595585286617 4.030200481414795 -3.6429946422576904 0.34405049681663513 0.0014203099999576807 80.0 0 0.9998971223831177 0.00019919999999999996 0.3413359858788525 5070000 20425 60
170 -0.3651902516682943 1.57053605697745 -2.342629 4.1976466 7.2 14.100589619025392 0.0 50.0 1000.0 1000.0 1000.0 -0.06474272867838542 -1.1062578 0.706029 -3.0517578125e-09 -7.5995693 32.20444 1.2444151041666667 -4.23724 24.203783 4.7047934437216554e-09 0.003359041642397642 -0.003624421777203679 -0.0030472660437226295 1.6971420049667358 -1.5187617540359497 0.3411226272583008 0.001672909245826304 80.0 0 0.9993559718132019 0.00019859999999999995 0.3403380095332396 5100000 20457 948
171 -0.4448434829711914 0.8222224015015186 -1.9123108 2.1218185 10.1 16.953563262384304 0.0 58.0 1000.0 1000.0 1000.0 -0.0982816162109375 -1.2421069 0.881738 8.138020833333334e-09 -14.276165 12.240462 1.1055826822916666 -0.48555636 19.47314 -2.5431315386903464e-10 0.0027982136234641075 -0.004674301017075777 -0.0025912246201187372 1.4156174659729004 -1.2343316078186035 0.33818578720092773 0.0014349559787660837 80.0 0 0.998892605304718 0.00019799999999999996 0.33933999796320524 5130000 20495 777
172 -0.5787378946940104 0.8483268651609523 -1.818397 1.1455277 7.633333333333334 14.32360093062466 0.0 44.0 1000.0 1000.0 1000.0 -0.08530148111979166 -1.2133033 0.861591 0.0 -13.23965 19.022934 1.4461447916666668 -3.2002814 20.725142 -8.392333938900265e-09 0.0028574089519679546 -0.00475817546248436 -0.002622033469378948 1.4420827627182007 -1.2811460494995117 0.33524036407470703 0.0015781405381858349 80.0 0 0.9993064403533936 0.00019739999999999995 0.3383420089499551 5160000 20529 879
173 -0.5058299382527669 1.2797336444290248 -2.1895702 3.4304574 3.6333333333333333 8.047705509326478 0.0 29.0 1000.0 1000.0 1000.0 -0.08407771809895834 -1.2568387 0.92278826 2.0345052083333334e-09 -11.158779 30.237833 0.7912861328125 -2.5742178 18.72768 1.862843745925602e-08 0.002363902749493718 -0.004043933469802141 -0.002147325547412038 1.062088131904602 -0.9828778505325317 0.33228641748428345 0.0011226475471630692 80.0 0 0.9991545081138611 0.00019679999999999999 0.33734401931895874 5190000 21242 42
174 -0.018019449710845948 1.8860651688870833 -1.8773576 7.950392 9.033333333333333 15.49512482134838 0.0 59.0 1000.0 1000.0 1000.0 -0.05148930257161458 -1.1934136 1.2132895 8.138020833333334e-09 -11.209029 32.87314 0.8000212239583333 -3.9177647 16.835485 -3.693898520396033e-08 0.0056214784272015095 -0.004344966262578964 -0.005239369347691536 1.424107551574707 -1.262515664100647 0.3293237090110779 0.0012967552756890655 80.0 0 0.9992353916168213 0.0001962 0.33634600632034156 5220000 21324 367
175 -0.7517002741495769 1.1007824166993168 -2.5288138 1.3690325 6.766666666666667 12.021322338046192 0.0 41.0 1000.0 1000.0 1000.0 -0.057817594401041665 -1.2068454 1.2625382 2.543131510416667e-10 -26.573605 8.86294 0.5675375651041666 -3.3648558 19.40556 -3.6875407172232144e-09 0.002353864721953869 -0.004925388842821121 -0.0021624101791530848 0.999989926815033 -0.8278732299804688 0.3263520896434784 0.0013353930553421378 80.0 0 0.9994232058525085 0.00019559999999999998 0.3353479876050301 5250000 22052 41
176 -0.6579584757486979 1.371671543661156 -1.8302529 4.291795 3.533333333333333 8.357564543043974 0.0 31.0 1000.0 1000.0 1000.0 -0.06800930989583333 -1.1273209 1.1513343 0.0 -10.575847 27.18879 0.50195859375 -3.0871892 14.202117 -5.84920245572107e-09 0.0017376899486407638 -0.004596106708049774 -0.0015123689081519842 0.5649082660675049 -0.49243560433387756 0.32337144017219543 0.0013950035208836198 80.0 0 0.9991315603256226 0.000195 0.33434998077180506 5280000 22097 669
177 -0.8538139979044597 1.0234576895472007 -2.4510655 2.4285212 7.7 13.993212407791976 0.0 59.0 1000.0 1000.0 1000.0 -0.061687186686197916 -1.1950831 1.0047439 -3.0517578125e-09 -13.352915 20.123755 0.47498518880208335 -2.5035634 16.34436 1.1444091896350983e-08 0.0016974229365587234 -0.004057385493069887 -0.001524830237030983 0.7401635646820068 -0.6391569375991821 0.32038214802742004 0.0010874371509999037 80.0 0 0.9999066591262817 0.00019439999999999998 0.3333520033668361 5310000 22132 850
178 -0.6328945795694987 1.2225495930749268 -2.546594 2.6712437 11.433333333333334 19.470802292845647 0.0 87.0 1000.0 1000.0 1000.0 -0.05199152018229167 -1.1922829 0.94991714 1.0172526041666667e-09 -16.046736 30.484978 0.9852321614583334 -1.7871957 20.275023 1.0172526154761385e-09 0.002411861205473542 -0.004146680701524019 -0.0021578522864729166 1.486559510231018 -1.3107337951660156 0.3173838257789612 0.0013518929481506348 80.0 0 0.9990323781967163 0.0001938 0.33235399364384405 5340000 22167 860
